"","BANDFINAL","Species1","sp2","sp2.fct","Beak.LengthA","Beak.LengthB","Beak.LengthC","Beak.DepthA","Beak.DepthB","Beak.DepthC","Beak.WidthA","Beak.WidthB","Beak.WidthC","Tarsus","Wing.Chord","Mass","Year","By.","Site","Sex0","MedianBeakLength","MedianBeakWidth","MedianBeakDepth","avg.mbl","avg.mbw","avg.mbd","age","age.ad","y.2003","y.2004","y.2005","y.2006","y.2007","y.2008","y.2009","y.2010","y.2011","y.2012","y.2013","y.2014","y.2015","y.2016","y.2017","y.2018","y.2019","y.2020","ch","maxseen","ch.corr","maxseen.corr","X.corr.y.2003","X.corr.y.2004","X.corr.y.2005","X.corr.y.2006","X.corr.y.2007","X.corr.y.2008","X.corr.y.2009","X.corr.y.2010","X.corr.y.2011","X.corr.y.2012","X.corr.y.2013","X.corr.y.2014","X.corr.y.2015","X.corr.y.2016","X.corr.y.2017","X.corr.y.2018","X.corr.y.2019","X.corr.y.2020","date2","scaled.mbl","scaled.mbd","scaled.mbw","sp.mean.bl","sp.mean.bd","sp.sd.bl","sp.sd.bd","pc1.new","pc2.new","pc1.bod","pc2.bod","mxcpois"
"300","JP1439","fortis","fortis small","fortis small",10.340,10.65,10.310,10.490,10.600,10.550, 8.780, 8.83, 8.76,20.39,65.00,18.80,2005,"HuberS","El Garrapatero","m",10.340, 8.780000,10.550,10.340000, 8.780000,10.550000,"m","m",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-01-30,-1.716160445, 0.149088235,-1.1123766035,11.369052,10.448229,0.5996244,0.6826201, 9.540011e-03,-2.051685e-01,-0.0608186170, 0.1042606538, 0
"301","JP1440","fortis","fortis small","fortis small",11.920,12.18,12.240,10.730,10.340,10.660, 9.070, 9.22, 9.21,21.63,66.50,21.00,2005,"HuberS","El Garrapatero","f",12.180, 9.210000,10.660,12.180000, 9.210000,10.660000,"f","f",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-01-30, 1.352426913, 0.310232030,-0.3150522134,11.369052,10.448229,0.5996244,0.6826201, 1.048982e-01, 8.374832e-02, 0.0797231049, 0.2579571341, 0
"302","JP1442","fortis","fortis small","fortis small",11.830,11.40,11.430,11.300,11.140,11.000, 9.710, 9.71, 9.88,21.75,66.50,23.50,2008,"HuberS","El Garrapatero","f",11.430, 9.710000,11.140,11.636667, 9.683333,11.033333,"f","adult",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,001101000000000000,3,001111000000000000, 4,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2008-02-16, 0.446304196, 0.857144301, 0.5626226967,11.369052,10.448229,0.5996244,0.6826201, 1.174457e-01,-1.258002e-01, 0.1607402291, 0.6126533564, 3
"303","JP1443","fortis","fortis large","fortis large",13.060,12.98,12.980,12.410,12.510,12.260,10.440,10.70,10.60,22.38,71.00,23.40,2005,"HuberS","El Garrapatero","m",12.980,10.600000,12.410,12.980000,10.600000,12.410000,"m","m",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-01-30,-0.041037912,-0.558434212,-0.9398269730,13.007307,12.886966,0.6653983,0.8541130, 2.759383e-01,-2.880800e-02, 0.3390656410, 0.0702377873, 0
"304","JP1444","fortis","fortis large","fortis large",12.930,12.61,12.540,11.970,12.120,12.020, 9.800, 9.72, 9.83,20.07,69.00,20.80,2005,"HuberS","El Garrapatero","m",12.610, 9.800000,12.020,12.610000, 9.800000,12.020000,"m","m",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-01-30,-0.597095824,-1.015048275,-2.1119792809,13.007307,12.886966,0.6653983,0.8541130, 2.116760e-01,-8.089404e-03, 0.1561192292,-0.1002563307, 0
"305","JP1445","fortis","fortis small","fortis small",10.400,10.53,10.340, 9.530, 9.470, 9.220, 8.620, 8.58, 8.45,21.12,66.00,18.10,2005,"HuberS","El Garrapatero","f",10.400, 8.580000, 9.470,10.400000, 8.580000, 9.470000,"f","f",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-01-30,-1.616097814,-1.433050836,-1.4832251570,11.369052,10.448229,0.5996244,0.6826201,-4.905587e-02,-7.739642e-02,-0.0372696436,-0.1005382389, 0
"306","JP1446","fortis","fortis small","fortis small",11.400,11.21,11.200,10.840,10.900,10.990, 9.550, 9.59, 9.47,20.25,68.00,21.30,2005,"HuberS","El Garrapatero","m",11.210, 9.550000,10.900,11.210000, 9.550000,10.900000,"m","m",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-01-30,-0.265252292, 0.661818490, 0.3153903277,11.369052,10.448229,0.5996244,0.6826201, 9.072391e-02,-1.317228e-01, 0.1347832517, 0.0937454063, 0
"307","JP1447","fortis","fortis small","fortis small",10.850,10.85,10.850,11.000,10.820,10.870, 9.160, 9.12, 9.12,21.50,68.00,19.80,2007,"PodosJ","El Garrapatero","m",10.850, 9.120000,10.870,10.840000, 9.130000,10.717500,"m","adult",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,001111000000000000,4,001111000000000000, 4,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2007-02-17,-0.882305185, 0.394466286,-0.4633916348,11.369052,10.448229,0.5996244,0.6826201, 5.862026e-02,-1.665739e-01, 0.0986718372,-0.0938017392, 3
"308","JP1448","fortis","fortis large","fortis large",12.690,12.68,12.630,12.060,11.850,11.940, 9.610, 9.52, 9.54,22.01,69.50,21.30,2005,"HuberS","El Garrapatero","m",12.680, 9.540000,11.940,12.680000, 9.540000,11.940000,"m","m",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-01-30,-0.491895679,-1.108712698,-2.4929287810,13.007307,12.886966,0.6653983,0.8541130, 2.007273e-01, 2.775493e-02, 0.2099446447,-0.0527321810, 0
"309","JP1449","fortis","fortis small","fortis small",10.700,10.62,10.690, 9.370, 9.610, 9.280, 8.240, 8.17, 8.14,19.31,64.00,16.30,2005,"HuberS","El Garrapatero","f",10.690, 8.170000, 9.370,10.690000, 8.170000, 9.370000,"f","f",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-01-30,-1.132461763,-1.579545195,-2.2434646917,11.369052,10.448229,0.5996244,0.6826201,-5.783039e-02, 8.360879e-03,-0.1899263747,-0.1487058870, 0
"310","JP1450","fortis","fortis small","fortis small",11.970,11.64,11.440,11.350,11.030,11.130, 9.370, 9.75, 9.66,21.53,68.00,22.20,2005,"HuberS","El Garrapatero","m",11.640, 9.660000,11.130,11.640000, 9.660000,11.130000,"m","m",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-01-30, 0.451863232, 0.998755515, 0.5193570321,11.369052,10.448229,0.5996244,0.6826201, 1.234808e-01,-8.465824e-02, 0.1756427523, 0.2450780003, 0
"311","JP1451","fortis","fortis small","fortis small",10.540,10.07,10.230,10.900,11.060,11.020,10.110,10.11,10.05,23.90,68.50,11.80,2005,"HuberS","El Garrapatero","m",10.230,10.110000,11.020,10.230000,10.110000,11.020000,"m","m",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-01-30,-1.899608603, 0.837611720, 1.3537662775,11.369052,10.448229,0.5996244,0.6826201, 7.849434e-02,-3.505484e-01,-0.1147544563,-1.2356525591, 0
"312","JP1452","fortis","fortis large","fortis large",11.740,12.09,12.190,12.720,12.630,12.590,11.540,11.60,11.63,23.52,72.50,24.00,2005,"HuberS","El Garrapatero","f",12.090,11.600000,12.630,12.090000,11.600000,12.630000,"f","f",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-01-30,-1.378582619,-0.300857048, 0.5253634120,13.007307,12.886966,0.6653983,0.8541130, 2.888373e-01,-2.679675e-01, 0.4275370588,-0.0035147924, 0
"313","JP1453","fortis","fortis small","fortis small",10.890,10.59,10.780,10.240, 9.920,10.150, 9.260, 9.23, 9.34,22.04,67.50,19.10,2005,"HuberS","El Garrapatero","f",10.780, 9.260000,10.150,10.780000, 9.260000,10.150000,"f","f",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-01-30,-0.982367816,-0.436889199,-0.2223400750,11.369052,10.448229,0.5996244,0.6826201, 2.544422e-02,-1.173325e-01, 0.0619029956,-0.1221118320, 0
"314","JP1454","fortis","fortis small","fortis small",12.050,11.72,12.000,11.750,11.110,11.500,10.010, 9.95,10.17,22.20,69.00,21.80,2005,"HuberS","El Garrapatero","m",12.000,10.010000,11.500,12.000000,10.010000,11.500000,"m","m",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-01-30, 1.052239019, 1.540784641, 1.1683420008,11.369052,10.448229,0.5996244,0.6826201, 1.694034e-01,-7.807112e-02, 0.2082103651, 0.0814204669, 0
"315","JP1455","fortis","fortis large","fortis large",11.930,11.58,11.610,12.940,12.940,12.910,10.610,10.82,10.96,21.97,75.00,23.50,2006,"HuberS","El Garrapatero","f;j",11.610,10.820000,12.940,11.755000,10.800000,12.860000,"j","adult",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001100000000000000,2,001100000000000000, 2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006-02-11,-1.882040458,-0.031571831,-0.6467888960,13.007307,12.886966,0.6653983,0.8541130, 2.555758e-01,-3.360364e-01, 0.4944418182,-0.4038253876, 1
"316","JP1456","fortis","fortis small","fortis small",11.080,10.96,10.940,10.400,10.610,10.930, 8.900, 8.68, 9.02,20.32,62.50,18.50,2005,"HuberS","El Garrapatero","f",10.960, 8.900000,10.610,10.960000, 8.900000,10.610000,"f","f",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-01-31,-0.682179923, 0.236984850,-0.8898674713,11.369052,10.448229,0.5996244,0.6826201, 4.186948e-02,-1.085474e-01,-0.1686021064, 0.3608355064, 0
"317","JP1457","fortis","fortis large","fortis large",12.680,12.81,12.850,13.760,13.920,13.700,11.540,11.66,11.42,22.11,75.00,29.90,2005,"HuberS","El Garrapatero","m",12.810,11.540000,13.760,12.810000,11.540000,13.760000,"m","m",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-01-31,-0.296523980, 1.022152930, 0.4374519889,13.007307,12.886966,0.6653983,0.8541130, 3.713654e-01,-2.469284e-01, 0.7002648623, 0.5010008429, 0
"318","JP1458","fortis","fortis large","fortis large",13.020,12.95,12.920,13.790,13.270,13.380,11.850,11.87,11.32,24.37,72.00,25.40,2005,"HuberS","El Garrapatero","m",12.950,11.850000,13.380,13.063333,11.936667,13.563333,"m","adult",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,001011000000000000,3,001111000000000000, 4,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2005-02-01, 0.084200356, 0.791894556, 1.0186441749,13.007307,12.886966,0.6653983,0.8541130, 3.698378e-01,-2.038680e-01, 0.4608004846, 0.2701188878, 3
"319","JP1459","fortis","fortis large","fortis large",13.050,13.22,13.210,12.870,12.670,12.650,10.580,10.76,10.62,23.28,73.00,23.70,2005,"HuberS","El Garrapatero","m",13.210,10.620000,12.670,13.210000,10.620000,12.670000,"m","m",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-02-01, 0.304619709,-0.254024836,-0.9105231653,13.007307,12.886966,0.6653983,0.8541130, 2.987779e-01,-1.462237e-02, 0.4351892196,-0.1104310217, 0
"320","JP1460","fortis","fortis small","fortis small",11.050,11.10,11.170,10.330,10.150,10.250, 8.510, 8.44, 8.72,22.38,70.00,20.90,2005,"HuberS","El Garrapatero","m",11.100, 8.510000,10.250,11.100000, 8.510000,10.250000,"m","m",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-02-01,-0.448700450,-0.290394840,-1.6130221507,11.369052,10.448229,0.5996244,0.6826201, 1.496707e-02,-2.523306e-02, 0.2201687522,-0.1620840977, 0
"321","JP1461","fortis","fortis large","fortis large",12.370,12.55,12.390,11.920,11.820,12.060,10.030,10.06, 9.95,21.82,70.00,23.30,2005,"HuberS","El Garrapatero","f",12.390,10.030000,11.920,12.390000,10.030000,11.920000,"f","f",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-02-01,-0.927724853,-1.132128804,-1.7749854924,13.007307,12.886966,0.6653983,0.8541130, 2.065742e-01,-5.114755e-02, 0.2915615075, 0.1655175428, 0
"322","JP1462","fortis","fortis small","fortis small",10.720,10.73,10.800,10.320,10.600,10.330, 8.920, 9.13, 9.16,20.18,68.00,19.00,2006,"HuberS","El Garrapatero","m",10.730, 9.130000,10.330,10.865000, 9.055000,10.425000,"m","adult",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001100000000000000,2,001100000000000000, 2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006-02-08,-0.840612422,-0.034029713,-0.6024598423,11.369052,10.448229,0.5996244,0.6826201, 2.745585e-02,-1.358582e-01, 0.0606294596,-0.2318028552, 1
"323","JP1463","fortis","fortis small","fortis small",11.340,11.17,11.120,11.030,11.210,11.270, 9.970, 9.94, 9.95,21.60,67.00,18.60,2005,"HuberS","El Garrapatero","f",11.170, 9.950000,11.210,11.170000, 9.950000,11.210000,"f","f",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-02-01,-0.331960713, 1.115951001, 1.0570874347,11.369052,10.448229,0.5996244,0.6826201, 1.195340e-01,-1.930817e-01, 0.0222593426,-0.1409628487, 0
"324","JP1464","fortis","fortis small","fortis small",12.210,12.17,12.130,10.750,10.420,10.620, 9.100, 9.07, 9.07,21.94,68.00,20.40,2005,"HuberS","El Garrapatero","f",12.170, 9.070000,10.620,12.170000, 9.070000,10.620000,"f","f",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-02-01, 1.335749808, 0.251634286,-0.5746462008,11.369052,10.448229,0.5996244,0.6826201, 9.724433e-02, 9.431166e-02, 0.1220036408,-0.0008143843, 0
"325","JP1465","fortis","fortis small","fortis small",11.100,11.09,11.040,10.590, 9.950,10.020, 8.560, 8.65, 8.65,19.80,67.00,18.90,2006,"HuberS","El Garrapatero","m",11.090, 8.650000,10.020,11.197500, 8.630000,10.305000,"m","adult",0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,001110010000000000,4,001111110000000000, 6,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2006-02-22,-0.286098674,-0.209822943,-1.3905130186,11.369052,10.448229,0.5996244,0.6826201, 8.452951e-03,-1.306010e-02, 0.0148271376,-0.1330823237, 5
"326","JP1466","fortis","fortis small","fortis small",12.020,12.08,12.040,10.540,10.890,10.690, 9.820, 9.86, 9.73,21.86,70.00,21.60,2005,"HuberS","El Garrapatero","m",12.040, 9.820000,10.690,12.040000, 9.820000,10.690000,"m","m",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-02-01, 1.118947440, 0.354180337, 0.8160358749,11.369052,10.448229,0.5996244,0.6826201, 1.237496e-01, 1.928476e-02, 0.2376195312,-0.0733514531, 0
"327","JP1467","fortis","fortis large","fortis large",12.020,12.07,12.090,12.050,11.960,12.020,10.600,10.73,10.64,23.09,66.50,23.20,2005,"HuberS","El Garrapatero","f",12.070,10.640000,12.020,12.070000,10.640000,12.020000,"f","f",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-02-01,-1.408639804,-1.015048275,-0.8812193576,13.007307,12.886966,0.6653983,0.8541130, 2.216796e-01,-1.542698e-01, 0.1638233602, 0.5959797373, 0
"328","JP1468","magnirostris","magnirostris","magnirostris",16.170,16.22,16.050,18.670,18.770,18.600,14.410,14.56,14.57,25.83,82.00,36.80,2005,"HuberS","El Garrapatero","f",16.170,14.560000,18.670,16.170000,14.560000,18.670000,"f","f",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-02-01, 1.792962604, 2.845845620, 1.3143504957,14.897689,16.019465,0.7096140,0.9313698, 8.628009e-01,-3.123325e-01, 1.2290117017, 0.7041773518, 0
"329","JP1469","fortis","fortis small","fortis small",11.520,11.51,11.370,10.570,10.390,10.520, 8.910, 9.03, 9.07,20.25,67.00,20.80,2005,"HuberS","El Garrapatero","f",11.510, 9.030000,10.520,11.510000, 9.030000,10.520000,"f","f",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-02-01, 0.235060864, 0.105139928,-0.6488159115,11.369052,10.448229,0.5996244,0.6826201, 6.434519e-02,-1.031683e-02, 0.0797924296, 0.1433454186, 0
"330","JP1470","fortis","fortis large","fortis large",13.130,13.06,13.160,13.430,13.220,13.550,11.530,11.49,11.56,20.50,73.50,26.50,2005,"HuberS","El Garrapatero","m",13.130,11.530000,13.430,13.130000,11.530000,13.430000,"m","m",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-02-01, 0.184390971, 0.635787184, 0.4228000850,13.007307,12.886966,0.6653983,0.8541130, 3.674720e-01,-1.575955e-01, 0.5178813324, 0.1710785181, 0
"331","JP1471","magnirostris","magnirostris","magnirostris",14.780,14.78,14.750,17.330,17.450,17.060,13.940,13.73,13.64,22.62,76.00,30.80,2005,"HuberS","El Garrapatero","f",14.780,13.730000,17.330,14.780000,13.730000,17.330000,"f","f",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-02-01,-0.165848875, 1.407104491, 0.1141371348,14.897689,16.019465,0.7096140,0.9313698, 7.095128e-01,-3.778216e-01, 0.7728586970, 0.5175340753, 0
"332","JP1472","fortis","fortis small","fortis small",11.430,11.29,11.490, 9.720, 9.840, 9.910, 8.880, 9.02, 9.06,20.07,63.50,19.30,2005,"HuberS","El Garrapatero","f",11.430, 9.020000, 9.840,11.430000, 9.020000, 9.840000,"f","f",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-02-02, 0.101644022,-0.891021710,-0.6673583392,11.369052,10.448229,0.5996244,0.6826201, 2.709915e-02, 4.230557e-02,-0.1063890013, 0.3487449231, 0
"333","JP1473","fortis","fortis small","fortis small",11.420,11.41,11.130,10.280,10.650,10.760, 8.980, 9.05, 9.08,21.00,65.00,20.00,2005,"HuberS","El Garrapatero","f",11.410, 9.050000,10.650,11.410000, 9.050000,10.650000,"f","f",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-02-03, 0.068289812, 0.295582594,-0.6117310562,11.369052,10.448229,0.5996244,0.6826201, 6.752795e-02,-4.186602e-02,-0.0167077270, 0.2850741996, 0
"334","JP1474","fortis","fortis small","fortis small",11.690,11.68,11.500,10.660,10.590,10.970, 9.230, 9.22, 9.28,19.19,66.50,19.10,2005,"HuberS","El Garrapatero","f",11.680, 9.230000,10.660,11.680000, 9.230000,10.660000,"f","f",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-02-03, 0.518571652, 0.310232030,-0.2779673580,11.369052,10.448229,0.5996244,0.6826201, 8.561972e-02,-5.920545e-03,-0.0040566586,-0.0565102981, 0
"335","JP1475","fortis","fortis small","fortis small",10.440,10.47,10.530, 9.910,10.030, 9.980, 8.570, 8.50, 8.67,21.34,69.50,19.50,2005,"HuberS","El Garrapatero","m",10.470, 8.570000, 9.980,10.470000, 8.570000, 9.980000,"m","m",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-02-03,-1.499358078,-0.685929608,-1.5017675847,11.369052,10.448229,0.5996244,0.6826201,-2.137983e-02,-1.140390e-01, 0.1460946642,-0.3192692214, 0
"336","JP1476","fortis","fortis large","fortis large",11.800,12.13,12.150,11.960,12.170,11.830,10.140,10.08,10.10,22.46,69.50,22.30,2005,"HuberS","El Garrapatero","m",12.130,10.100000,11.960,12.130000,10.100000,11.960000,"m","m",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-02-04,-1.318468250,-1.085296592,-1.6724221654,13.007307,12.886966,0.6653983,0.8541130, 2.007744e-01,-1.052610e-01, 0.2461522067, 0.0968307076, 0
"337","JP1477","fortis","fortis small","fortis small",10.810,10.87,10.920,10.440,10.140,10.040, 8.900, 8.80, 8.78,20.36,68.00,19.10,2005,"HuberS","El Garrapatero","m",10.870, 8.800000,10.140,10.870000, 8.800000,10.140000,"m","m",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-02-04,-0.832273869,-0.451538634,-1.0752917481,11.369052,10.448229,0.5996244,0.6826201, 1.122936e-02,-7.270448e-02, 0.0655265745,-0.2142659844, 0
"338","JP1478","fortis","fortis small","fortis small",11.760,11.70,11.870,11.450,11.270,11.140,10.330,10.22,10.19,20.57,68.00,21.60,2008,"HuberS","El Garrapatero","m",11.760,10.220000,11.270,11.970000,10.130000,11.120000,"m","adult",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,001001000000000000,2,001111000000000000, 4,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2008-02-29, 1.002207703, 0.984106079, 1.3908511329,11.369052,10.448229,0.5996244,0.6826201, 1.563112e-01,-1.108112e-01, 0.1473946044, 0.1421506259, 3
"339","JP1479","fortis","fortis large","fortis large",13.050,13.10,13.040,14.790,14.220,14.400,12.610,12.56,12.57,22.07,77.00,27.20,2005,"HuberS","El Garrapatero","m",13.050,12.570000,14.400,13.050000,12.570000,14.400000,"m","m",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-02-05, 0.064162233, 1.771468315, 1.9465980854,13.007307,12.886966,0.6653983,0.8541130, 4.514588e-01,-3.288418e-01, 0.6916421032,-0.1205193087, 0
"340","JP1480","fortis","fortis small","fortis small",11.430,11.41,11.560, 9.950, 9.720, 9.520, 8.990, 8.71, 9.03,21.14,64.00,18.90,2005,"HuberS","El Garrapatero","f",11.430, 8.990000, 9.720,11.430000, 8.990000, 9.720000,"f","f",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-02-05, 0.101644022,-1.066814940,-0.7229856222,11.369052,10.448229,0.5996244,0.6826201, 2.002846e-02, 5.579185e-02,-0.0895467380, 0.2527738019, 0
"341","JP1481","fortis","fortis small","fortis small",12.160,12.24,12.250,11.450,11.390,11.090, 9.800, 9.78, 9.83,21.81,69.00,22.60,2005,"HuberS","El Garrapatero","m",12.240, 9.800000,11.390,12.240000, 9.800000,11.390000,"m","m",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-02-05, 1.452489544, 1.379640847, 0.7789510196,11.369052,10.448229,0.5996244,0.6826201, 1.656635e-01,-1.224419e-02, 0.2300855335, 0.1867342112, 0
"342","JP1482","fortis","fortis small","fortis small",11.930,11.71,11.740,10.740,10.520,10.610, 9.000, 9.04, 8.88,19.55,66.00,21.20,2005,"HuberS","El Garrapatero","m",11.740, 9.000000,10.610,11.740000, 9.000000,10.610000,"m","m",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,001000000000000000,1,001000000000000000, 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-02-05, 0.618634284, 0.236984850,-0.7044431946,11.369052,10.448229,0.5996244,0.6826201, 7.688545e-02, 2.342652e-02, 0.0469411815, 0.3064294894, 0
